SubjectId,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth
case_00134,230.120780135918,5729.031634357163,254.0,254.0,-2.732349352836595,8.398357963414965,0.6400862621768318,0.7163034794661203,0.0,255.0,0.06925657665985667,254.0,254.0,254.0,255.0,1.0
case_00135,214.83825729723708,8612.808832703595,254.0,254.0,-1.8984390568607121,4.566326636574014,0.582003076670053,0.8155431745777054,0.0,255.0,0.07418314433848365,0.0,254.0,254.0,255.0,255.0
case_00136,189.4543261196524,12385.471282025876,254.0,254.0,-1.1256533712278762,2.2483954058866082,0.4585358610866397,1.0178045354070395,0.0,255.0,0.08412253115003436,0.0,2.0,254.0,255.0,255.0
case_00137,214.13135904077538,8747.360946272735,254.0,254.0,-1.8674603309851994,4.4506086033612435,0.5123216876031558,0.9360674262653754,0.0,255.0,0.07442804044163562,0.0,254.0,254.0,255.0,255.0
case_00138,195.63024231283418,11603.643701556672,254.0,254.0,-1.2780796289502974,2.61166344855047,0.43858834172360045,1.0239397844812927,0.0,255.0,0.0814668389819996,0.0,254.0,254.0,255.0,255.0
case_00139,205.97526919006236,10073.592875093895,254.0,254.0,-1.5786949406335231,3.4633694760394422,0.5509932402641616,0.8663969040109363,0.0,255.0,0.07737519903810935,0.0,254.0,254.0,254.0,254.0
case_00140,205.86774273061496,10093.76619023889,254.0,254.0,-1.5743146375424033,3.4496824070145324,0.5238286401622715,0.9182973060847776,0.0,255.0,0.07741561275757435,0.0,254.0,254.0,255.0,255.0
case_00141,203.82759650735292,10412.220545250779,254.0,254.0,-1.5102557338563671,3.253691751458743,0.5058729605701824,0.9363571995348244,0.0,255.0,0.07819047922656684,0.0,254.0,254.0,255.0,255.0
case_00142,211.81908018605168,9125.920482300826,254.0,254.0,-1.7808882813055424,4.13722519576068,0.5757743113968915,0.8341317127682608,0.0,255.0,0.07524051863746459,0.0,254.0,254.0,254.0,254.0
case_00143,224.58658673128343,6821.900912371902,254.0,254.0,-2.3693283865463384,6.560393226312255,0.6374392054566349,0.7365948749434611,0.0,255.0,0.07096317586222639,0.0,254.0,254.0,254.0,254.0
case_00144,214.33768229166668,8696.424035667193,254.0,254.0,-1.8789004554472748,4.493089746791899,0.5991059799806828,0.789619244595226,0.0,255.0,0.07435639538558575,0.0,254.0,254.0,254.0,254.0
case_00145,228.32032364082,6091.673883752008,254.0,254.0,-2.6040175594485255,7.718704267510507,0.6441406578181222,0.706966004589596,0.0,255.0,0.06980271049186565,1.0,254.0,254.0,255.0,254.0
case_00146,208.2381435216132,9729.555804178259,254.0,254.0,-1.651784634531499,3.697609228164404,0.49879659200555587,0.9430288299952534,0.0,255.0,0.0765343811704462,0.0,254.0,254.0,255.0,255.0
case_00147,233.43215923016936,5038.164518150519,254.0,254.0,-3.005423250147475,9.953438612651262,0.6628738212790074,0.688242776705385,0.0,255.0,0.06827412942187891,254.0,254.0,254.0,255.0,1.0
case_00148,219.25972426470588,7833.936557822716,254.0,254.0,-2.0917723324155677,5.331749015671665,0.582484232623849,0.7887181869133297,0.0,255.0,0.07268720921708584,0.0,254.0,254.0,255.0,255.0
case_00149,203.57133369540998,10452.699569109624,254.0,254.0,-1.5020715391062522,3.2292410908686673,0.49402590157187953,0.9614245638430172,0.0,255.0,0.0782889081738554,0.0,254.0,254.0,255.0,255.0
case_00150,219.07530386586456,7865.647818018741,254.0,254.0,-2.0814476090696608,5.289011799934739,0.560612934594725,0.8567459259546026,0.0,255.0,0.07274839824148945,0.0,254.0,254.0,255.0,255.0
case_00151,211.72673908199647,9147.284318710086,254.0,254.0,-1.7753884597126157,4.117842577919516,0.5248014494520482,0.9343270620273891,0.0,255.0,0.07527333354119756,0.0,254.0,254.0,255.0,255.0
case_00152,201.00293101047237,10836.667097472346,254.0,254.0,-1.426049531097418,3.008460955909639,0.4852710182548016,0.9633008249343239,0.0,255.0,0.07928927886966425,0.0,254.0,254.0,255.0,255.0
case_00153,187.98645972593584,12578.15274900481,254.0,254.0,-1.0912165656403316,2.1727191704188105,0.431081531427262,1.0330431480694942,0.0,255.0,0.08477939035473203,0.0,1.0,254.0,255.0,255.0
case_00154,222.18448571189842,7281.975914841105,254.0,254.0,-2.2382413450303726,5.961035286353419,0.636643477924205,0.7146789070609699,0.0,255.0,0.07173037937119905,0.0,254.0,254.0,254.0,254.0
case_00155,221.3883064561052,7429.28535874228,254.0,254.0,-2.1964566711977147,5.777167109899562,0.6275154377216499,0.7465551143469451,0.0,255.0,0.07198834349306132,0.0,254.0,254.0,254.0,254.0
case_00156,231.80682570187167,5378.257621731722,254.0,254.0,-2.86507579581644,9.135692696605725,0.6578521394592788,0.6955288361981803,0.0,255.0,0.06875283936205742,254.0,254.0,254.0,255.0,1.0
case_00157,228.55169312611406,6040.932572402334,254.0,254.0,-2.619181085085971,7.797306706456502,0.6473977918924463,0.7195128637982403,0.0,255.0,0.06973204719037035,2.0,254.0,254.0,255.0,253.0
case_00158,204.00139594474155,10389.009032762633,254.0,254.0,-1.5140879646020124,3.265203060186947,0.4704356649017076,1.0126499494920247,0.0,255.0,0.07812386467603502,0.0,254.0,254.0,255.0,255.0
case_00159,211.8598372047683,9120.788206283567,254.0,254.0,-1.782247677222277,4.14203345841615,0.5691377619736866,0.8430977174495684,0.0,255.0,0.07522604407132305,0.0,254.0,254.0,255.0,255.0
case_00160,186.902448248372,12693.210728871034,254.0,254.0,-1.067070927661085,2.1210593543944234,0.46717621826062555,0.9836130088169724,0.0,255.0,0.0852711005119113,0.0,2.0,254.0,255.0,255.0
case_00161,224.06140471813723,6924.047672120587,254.0,254.0,-2.338125761410378,6.414649127861241,0.6169609412075558,0.7768062860362304,0.0,255.0,0.0711295078711034,1.0,254.0,254.0,255.0,254.0
case_00162,194.68732745655078,11696.742884150462,254.0,254.0,-1.2557925334804814,2.5556370339449592,0.5443377447745571,0.8849091149495649,0.0,255.0,0.08186140134912501,0.0,254.0,254.0,254.0,254.0
case_00163,211.5968170677362,9157.770739519181,254.0,254.0,-1.7730782762840263,4.109679760241128,0.5960726877664362,0.8062221699010091,0.0,255.0,0.07531955192599786,0.0,254.0,254.0,254.0,254.0
case_00164,210.2885890151515,9389.889037189538,254.0,254.0,-1.723473763912031,3.9376425611794397,0.5219080820219147,0.9196523139956082,0.0,255.0,0.0757881230034832,0.0,254.0,254.0,255.0,255.0
case_00165,227.17333500445636,6319.807800578285,254.0,254.0,-2.5272378943690974,7.327718558483094,0.6361183200381298,0.727879973158498,0.0,255.0,0.070155141448254,1.0,254.0,254.0,255.0,254.0
case_00166,206.58723234180036,9972.752238919382,254.0,254.0,-1.5985145596808583,3.525832320666088,0.5636072037495192,0.8555096095227114,0.0,255.0,0.0771459943087901,0.0,254.0,254.0,254.0,254.0
case_00167,219.94661054478607,7697.989562188947,254.0,254.0,-2.1245588653930016,5.468906780115497,0.6089815072344008,0.7788667825016028,0.0,255.0,0.07246020937096469,0.0,254.0,254.0,255.0,255.0
case_00168,217.36907029857397,8152.367998102991,254.0,254.0,-2.006998309013031,4.986940902509178,0.6498604313795213,0.7301383068996345,0.0,255.0,0.07331943513682951,0.0,254.0,254.0,254.0,254.0
case_00169,198.83038171234404,11138.73391954336,254.0,254.0,-1.3650421422799353,2.8395857588442355,0.5054668652181001,0.9449790691336228,0.0,255.0,0.08015564479258747,0.0,254.0,254.0,255.0,255.0
case_00170,223.32395429478606,7060.009790260106,254.0,254.0,-2.2999070148281757,6.238709438538485,0.6646876823007194,0.6853387025053844,0.0,255.0,0.07136438856653954,0.0,254.0,254.0,254.0,254.0
case_00171,208.7717679088681,9625.336987275898,254.0,254.0,-1.672069829704211,3.7644642807221307,0.5767072987300207,0.831197408422246,0.0,255.0,0.07633875791800605,0.0,254.0,254.0,254.0,254.0
case_00172,210.5555516098485,9337.725648314903,254.0,254.0,-1.7340436418495275,3.973883750293332,0.5576645571898822,0.8665114929341375,0.0,255.0,0.07569203152639066,0.0,254.0,254.0,255.0,255.0
case_00173,225.5631045287433,6633.667349390143,254.0,254.0,-2.426617220555428,6.833053969091486,0.6351456410025713,0.7377448217269703,0.0,255.0,0.07065595893356018,1.0,254.0,254.0,255.0,254.0
case_00174,213.29686956885027,8877.90792400043,254.0,254.0,-1.8380505972698113,4.342446191839246,0.593867700026396,0.7853923941633549,0.0,255.0,0.07471922810083619,0.0,254.0,254.0,254.0,254.0
case_00175,193.62437862076646,11853.48312397262,254.0,254.0,-1.2277858417166643,2.486687936604707,0.48563463528719614,0.9658656421089391,0.0,255.0,0.08231079972488507,0.0,254.0,254.0,255.0,255.0
case_00176,227.96535901292333,6168.939086636168,254.0,254.0,-2.5777244066602356,7.583529335366598,0.6050331563809691,0.7687395012299343,0.0,255.0,0.06991140022114387,1.0,254.0,254.0,255.0,254.0
case_00177,208.4587660149287,9680.15702368027,254.0,254.0,-1.6608800267661104,3.7274747125171808,0.5565083820726364,0.8621975494961287,0.0,255.0,0.07645338095001425,0.0,254.0,254.0,254.0,254.0
case_00178,216.13273326091803,8376.374171817564,254.0,254.0,-1.9541248853554023,4.779143163800735,0.6451369692829669,0.7131403910975427,0.0,255.0,0.07373884191465545,0.0,254.0,254.0,254.0,254.0
case_00179,221.1790208611854,7477.584886972745,254.0,254.0,-2.1835062119674014,5.720917811043215,0.5723709972460681,0.8358904968586993,0.0,255.0,0.07205646081827859,0.0,254.0,254.0,255.0,255.0
case_00180,188.05281695632797,12574.800641315582,254.0,254.0,-1.091630323614543,2.1736230754446266,0.3976124132513834,1.1124255764346827,0.0,255.0,0.08474947468726517,0.0,1.0,254.0,255.0,255.0
case_00181,195.54801693404633,11597.412754849167,254.0,254.0,-1.2769237581354411,2.6087243203302557,0.4865554051907517,0.9701136985005836,0.0,255.0,0.08150109472030352,0.0,254.0,254.0,255.0,255.0
case_00182,226.1188112745098,6516.219274231913,254.0,254.0,-2.46249900651798,7.007102518687667,0.6850050132219043,0.6629606765546021,0.0,255.0,0.07048231573781423,1.0,254.0,254.0,254.0,253.0
case_00183,199.9019964349376,10988.527168684624,254.0,254.0,-1.3952062136244907,2.922153120938895,0.5084523530354905,0.933689986765933,0.0,255.0,0.07972595439133791,0.0,254.0,254.0,255.0,255.0
case_00184,226.31183517156862,6491.0626931175575,254.0,254.0,-2.4705784055774718,7.046723068994843,0.6072936446453778,0.7864246050167275,0.0,255.0,0.07042220058189616,1.0,254.0,254.0,255.0,254.0
case_00185,205.817969307041,10107.119011878573,254.0,254.0,-1.5724010898690517,3.4437152964942643,0.5070766490106206,0.9352769488950913,0.0,255.0,0.07743433434975598,0.0,254.0,254.0,255.0,255.0
case_00186,207.17007352941175,9879.88440617659,254.0,254.0,-1.6176672198122743,3.5869344494676447,0.5675302996182252,0.8515950904309131,0.0,255.0,0.07692895590079815,0.0,254.0,254.0,254.0,254.0
case_00187,192.64467956216578,11973.578464742634,254.0,254.0,-1.2029315596527752,2.4267926599868357,0.48590788015288827,0.988615256459243,0.0,255.0,0.08272939323697383,0.0,254.0,254.0,254.0,254.0
case_00188,194.45967580213906,11739.891055951064,254.0,254.0,-1.2491954947424473,2.5392653855293177,0.49834634998009336,0.9514659004530996,0.0,255.0,0.08195723552848748,0.0,254.0,254.0,254.0,254.0
case_00189,189.67910789884138,12354.505060162286,254.0,254.0,-1.130896056462931,2.2601234305398763,0.4619427007908456,1.0219352677893965,0.0,255.0,0.08402284061251945,0.0,2.0,254.0,255.0,255.0
case_00190,183.78362410873444,13053.840113711538,254.0,254.0,-0.9978455983835604,1.9793835438126437,0.4621136663044737,0.9838240388941292,0.0,255.0,0.08671815852907536,0.0,0.0,254.0,255.0,255.0
case_00191,195.5946373663101,11589.906266669892,254.0,254.0,-1.277757552252558,2.6108402749137145,0.47878600835842616,0.9952068984219797,0.0,255.0,0.0814816687466828,0.0,254.0,254.0,255.0,255.0
case_00192,207.11953682040996,9892.846451997038,254.0,254.0,-1.614925730788932,3.578155428739729,0.533466749138802,0.9176188740144646,0.0,255.0,0.07694772639593277,0.0,254.0,254.0,255.0,255.0
case_00193,215.43995863970588,8507.692172654202,254.0,254.0,-1.9221402547551736,4.656176167976708,0.5670624947431041,0.8578279914533707,0.0,255.0,0.07397595855076416,0.0,254.0,254.0,255.0,255.0
case_00194,212.29234569964348,9042.311229290643,254.0,254.0,-1.798127103048926,4.198435936836849,0.5759304470979867,0.8525039350460869,0.0,255.0,0.07507278417403625,0.0,254.0,254.0,254.0,254.0
case_00195,203.47571886140815,10460.119112069477,254.0,254.0,-1.5002626757942505,3.2238428864139013,0.5313882465184843,0.8925637975041314,0.0,255.0,0.07832569674499851,0.0,254.0,254.0,255.0,255.0
case_00196,209.83419563279858,9448.69528864907,254.0,254.0,-1.7090462327202671,3.888487023124756,0.5870698281919957,0.8241055775501831,0.0,255.0,0.07595224125622975,0.0,254.0,254.0,254.0,254.0
case_00197,216.03826091800357,8409.56388340081,254.0,254.0,-1.9470494818723576,4.751806585898934,0.5535424251304877,0.8628524845145737,0.0,255.0,0.07377108750453325,0.0,254.0,254.0,255.0,255.0
case_00198,201.6712674075312,10725.724559625425,254.0,254.0,-1.4453255963716392,3.0633482888734207,0.5047009544508627,0.9740251529682051,0.0,255.0,0.07902651505781168,0.0,254.0,254.0,255.0,255.0
case_00199,195.11493802918895,11647.701156510268,254.0,254.0,-1.2668528926811666,2.583305009629588,0.5310017925766353,0.8887494356697797,0.0,255.0,0.08168199529717718,0.0,254.0,254.0,254.0,254.0
case_00200,202.95150275735296,10543.686991014967,254.0,254.0,-1.4836449544843264,3.1746712384954034,0.503722124485955,0.9412277225703558,0.0,255.0,0.07852800907596047,0.0,254.0,254.0,255.0,255.0
case_00201,206.73606520164884,9975.618120207886,254.0,254.0,-1.6012367383299122,3.534501523366311,0.4734419079191077,0.9711100303242015,0.0,255.0,0.07709045557660212,0.0,254.0,254.0,255.0,255.0
case_00202,223.80348234180036,6966.8114980150895,254.0,254.0,-2.3257931202440645,6.357538066568097,0.6613484945660607,0.7018311908354303,0.0,255.0,0.0712114810893296,0.0,254.0,254.0,254.0,254.0
case_00203,212.7639562444296,8967.779446185554,254.0,254.0,-1.816559185915376,4.264530414500932,0.5752196973762994,0.8382961930648145,0.0,255.0,0.07490637856066133,0.0,254.0,254.0,254.0,254.0
case_00204,215.87045426693408,8433.836806249135,254.0,254.0,-1.9421770782017351,4.732974833185437,0.6011936120463237,0.7673246843204189,0.0,255.0,0.07382843337514777,0.0,254.0,254.0,254.0,254.0
case_00205,218.209057486631,8012.749997393305,254.0,254.0,-2.0434010274562904,5.133264526630864,0.605808614873659,0.7919216660793696,0.0,255.0,0.07303719485377302,0.0,254.0,254.0,254.0,254.0
case_00206,230.05102398061496,5737.404440413188,254.0,254.0,-2.728889218132432,8.379572628488374,0.672078165810188,0.6687493779504278,0.0,255.0,0.06927757666426286,254.0,254.0,254.0,254.0,0.0
case_00207,203.4078276793672,10473.780434077884,254.0,254.0,-1.497400517362701,3.215342245415502,0.5065920579325416,0.9420866699231312,0.0,255.0,0.07835183941707198,0.0,254.0,254.0,255.0,255.0
case_00208,217.72443446412657,8100.826147227002,254.0,254.0,-2.0208691664652063,5.042414094858149,0.5901041168380741,0.820548374893821,0.0,255.0,0.07319976505960407,0.0,254.0,254.0,255.0,255.0
case_00209,187.67328612410876,12601.612160124034,254.0,254.0,-1.0842202942710848,2.157634633362357,0.45586839927563694,1.0134150364779009,0.0,255.0,0.08492086316413623,0.0,2.0,254.0,255.0,255.0
case_00210,218.82164396724596,7912.322743383845,254.0,254.0,-2.0706433029138682,5.244490325569988,0.5729217892697316,0.8223907572622318,0.0,255.0,0.072832728799418,0.0,254.0,254.0,255.0,255.0
case_00211,229.86425565396613,5775.31414392849,254.0,254.0,-2.712713463493444,8.292242909565365,0.648889784494151,0.7198287014523144,0.0,255.0,0.06933386578599282,254.0,254.0,254.0,255.0,1.0
case_00212,192.93836870543672,11943.312131505409,254.0,254.0,-1.2112303607845336,2.4466409088570247,0.4996887276249846,0.9316315090401366,0.0,255.0,0.08260346325847284,0.0,254.0,254.0,254.0,254.0
case_00213,214.64520248440286,8645.760803585323,254.0,254.0,-1.8908202259487732,4.537674351659394,0.5854152510165687,0.8166586494389962,0.0,255.0,0.07424986566688958,0.0,254.0,254.0,254.0,254.0
case_00214,216.96093889260248,8238.935640281763,254.0,254.0,-1.9884931860521802,4.913607042321739,0.6042046815621235,0.7763941546809958,0.0,255.0,0.07345735841601592,0.0,254.0,254.0,254.0,254.0
case_00215,224.03404648507131,6928.709127323432,254.0,254.0,-2.3376008856426616,6.412196588304414,0.631143781888363,0.749822206802502,0.0,255.0,0.07113819395111996,0.0,254.0,254.0,254.0,254.0
case_00216,215.88869958778966,8430.696635442582,254.0,254.0,-1.941934567499914,4.7320514226787616,0.5830832976991318,0.8161987339644053,0.0,255.0,0.07382219394039383,0.0,254.0,254.0,255.0,255.0
case_00217,204.71364750445633,10270.730733933364,254.0,254.0,-1.5368092000235167,3.3339548511331905,0.5028146963767471,0.9640741361405107,0.0,255.0,0.07785205160863685,0.0,254.0,254.0,255.0,255.0
case_00218,213.89262435940284,8776.5075027399,254.0,254.0,-1.8614951875933952,4.428498120464427,0.5962302806964948,0.7761669832404635,0.0,255.0,0.07451111275220842,0.0,254.0,254.0,254.0,254.0
case_00219,221.4091800356506,7431.467261721028,254.0,254.0,-2.195658063906039,5.773716697345993,0.5873722466141762,0.8115648139717888,0.0,255.0,0.0719815567174904,0.0,254.0,254.0,255.0,255.0
case_00220,209.99791346368093,9437.557294727283,254.0,254.0,-1.7125730724896129,3.9004916379508137,0.5113370607456963,0.9433122812476176,0.0,255.0,0.0758930276384179,0.0,254.0,254.0,255.0,255.0
case_00221,222.20592078877004,7279.785218890584,254.0,254.0,-2.2370584371552105,5.955806951639763,0.5995194716554255,0.8003072657931866,0.0,255.0,0.07172345990573029,0.0,254.0,254.0,255.0,255.0
case_00222,207.7824469418449,9793.476381317663,254.0,254.0,-1.6377243457349804,3.651712930982847,0.5397300128525373,0.8754005746676545,0.0,255.0,0.07670223199830664,0.0,254.0,254.0,255.0,255.0
case_00223,238.10671582553476,4022.9474432964184,254.0,254.0,-3.5111805521605097,13.224775655314469,0.7377195689345899,0.567160365024195,0.0,255.0,0.06693375865209464,254.0,254.0,254.0,254.0,0.0
case_00224,206.46095421122993,9987.333279805409,254.0,254.0,-1.5949798546091536,3.5146243843952725,0.587978396269727,0.8172268347028988,0.0,255.0,0.07719317926915963,0.0,254.0,254.0,254.0,254.0
case_00225,211.039762282754,9266.191109385949,254.0,254.0,-1.7503722767297998,4.030343902778264,0.5195048238029473,0.9254836710480059,0.0,255.0,0.07551836335541408,0.0,254.0,254.0,255.0,255.0
case_00226,225.29566176470587,6675.47245454111,254.0,254.0,-2.411823305783656,6.761983044873519,0.6756011248788548,0.6889918976377456,0.0,255.0,0.07073983282977679,1.0,254.0,254.0,254.0,253.0
case_00227,213.11197707776293,8918.74974486785,254.0,254.0,-1.8281002596292888,4.30629440626394,0.5246642933730452,0.9107430373251113,0.0,255.0,0.07478405328994625,0.0,254.0,254.0,255.0,255.0
case_00228,169.7258656417112,14426.508900071469,254.0,254.0,-0.7141462517673526,1.4983162424940286,0.4196964630403794,1.0708516460442625,0.0,255.0,0.0939006991671664,0.0,0.0,254.0,255.0,255.0
case_00229,217.3732770721925,8160.642664148906,254.0,254.0,-2.005867159188423,4.982462730046408,0.6046105492954146,0.8017095230296369,0.0,255.0,0.07331801620314266,0.0,254.0,254.0,254.0,254.0
case_00230,212.9536856617647,8938.71578365185,254.0,254.0,-1.8232334682220672,4.288646101788895,0.5588441273544726,0.8594841245490096,0.0,255.0,0.07483964130971951,0.0,254.0,254.0,255.0,255.0
case_00231,226.6188568126114,6443.931037714906,254.0,254.0,-2.4867311668057916,7.12624131278198,0.5497668231899664,0.8595831650091057,0.0,255.0,0.07032679307745192,1.0,254.0,254.0,255.0,254.0
case_00232,209.281086508467,9542.104771634762,254.0,254.0,-1.6895698511024453,3.822825930493353,0.5771275339085442,0.8324472654597882,0.0,255.0,0.07615297548574433,0.0,254.0,254.0,254.0,254.0
case_00233,196.3042637310606,11495.225980579127,254.0,254.0,-1.2964018444324854,2.6584297492657103,0.47863359524465066,0.9917533700049003,0.0,255.0,0.08118711813791087,0.0,254.0,254.0,255.0,255.0
case_00234,183.8794728999554,13033.535305019577,254.0,254.0,-0.9999305336389951,1.9835126974888773,0.47677538516040047,0.9793026319332474,0.0,255.0,0.08667295592684447,0.0,1.0,254.0,254.0,254.0
case_00235,211.41160678475939,9215.360629755882,254.0,254.0,-1.7623035701171694,4.0719446611129735,0.4752584473485125,0.9863435375362881,0.0,255.0,0.07538553673987851,0.0,254.0,254.0,255.0,255.0
case_00236,205.71275693516043,10127.6064853197,254.0,254.0,-1.5696427411750076,3.4351102357227954,0.5118931682730048,0.903581159782728,0.0,255.0,0.0774739383592657,0.0,254.0,254.0,255.0,255.0
case_00237,217.2521817903298,8174.2066436596415,254.0,254.0,-2.0021038042150137,4.96747603244482,0.6522021299627878,0.714515282031204,0.0,255.0,0.07335888329945704,0.0,254.0,254.0,254.0,254.0
case_00238,202.4394898897059,10619.674790426232,254.0,254.0,-1.4680971556558071,3.12915531184728,0.4975669186580185,0.9577460889076361,0.0,255.0,0.07872662324525867,0.0,254.0,254.0,255.0,255.0
case_00239,210.92795788770053,9284.657908512196,254.0,254.0,-1.7467547785808764,4.017790438743443,0.5277338245180494,0.9030387354074434,0.0,255.0,0.07555839259105895,0.0,254.0,254.0,255.0,255.0
case_00240,200.32640638926026,10918.7809570262,254.0,254.0,-1.4075804651040786,2.956543650074321,0.5341986843088876,0.9035461770841096,0.0,255.0,0.07955704760929436,0.0,254.0,254.0,254.0,254.0
case_00241,208.366873328877,9704.528230643937,254.0,254.0,-1.6560115969269853,3.7114828333600456,0.5045208847978382,0.9426070372017952,0.0,255.0,0.0764870979532067,0.0,254.0,254.0,255.0,255.0
case_00242,213.38684464126558,8866.876565339126,254.0,254.0,-1.8392820319462053,4.346967519098591,0.5434469046280215,0.8916512798964336,0.0,255.0,0.07468772255994639,0.0,254.0,254.0,255.0,255.0
case_00243,211.8904141599822,9114.101483420682,254.0,254.0,-1.7835810153073322,4.146746378069382,0.5761792732850803,0.8336606018874815,0.0,255.0,0.07521518853833631,0.0,254.0,254.0,254.0,254.0
case_00244,202.90193335004457,10552.451408128574,254.0,254.0,-1.482655749712442,3.171753546814103,0.512024296699319,0.9157723265839829,0.0,255.0,0.0785471936485406,0.0,254.0,254.0,255.0,255.0
case_00245,216.4981758299911,8330.211972145613,254.0,254.0,-1.9646555452912622,4.82015832345819,0.5228091823813621,0.9259979867040495,0.0,255.0,0.07361437291288923,0.0,254.0,254.0,255.0,255.0
case_00246,209.19108038101606,9561.29602872988,254.0,254.0,-1.6859252528156594,3.8106231894751037,0.5551221892104762,0.8740122575443909,0.0,255.0,0.07618574090960875,0.0,254.0,254.0,255.0,255.0
case_00247,232.84055745877896,5151.644446414904,254.0,254.0,-2.9577720629069066,9.671302662368403,0.7352827442078269,0.5717043812103817,0.0,255.0,0.06844760047154032,254.0,254.0,254.0,254.0,0.0
case_00248,222.85507547905527,7162.167021924506,254.0,254.0,-2.272739136819559,6.1154758616153355,0.6078433309465776,0.7533379441639937,0.0,255.0,0.07151453659401659,0.0,254.0,254.0,255.0,255.0
case_00249,211.86760959781637,9115.217534661266,254.0,254.0,-1.7833044273274423,4.145754073979907,0.5928056351844995,0.8084159933450845,0.0,255.0,0.07522328439331902,0.0,254.0,254.0,254.0,254.0
case_00250,209.30536903966131,9541.784354507947,254.0,254.0,-1.6897600640457966,3.8234734584770145,0.5558133809624566,0.8689927440912446,0.0,255.0,0.07614414060964318,0.0,254.0,254.0,255.0,255.0
case_00251,205.39299005681815,10173.500856562536,254.0,254.0,-1.559206850237732,3.402723365871139,0.5116515150351159,0.9239397222323037,0.0,255.0,0.07759455396262768,0.0,254.0,254.0,255.0,255.0
case_00252,210.81439881350266,9295.878767946882,254.0,254.0,-1.7438512704411735,4.007716105299452,0.5651168650533723,0.8473792443062285,0.0,255.0,0.07559909351641705,0.0,254.0,254.0,254.0,254.0
case_00253,214.93654968805703,8593.861933036478,254.0,254.0,-1.902397249615997,4.58125258577548,0.5856597773705844,0.8143999993234619,0.0,255.0,0.07414921972851782,0.0,254.0,254.0,254.0,254.0
case_00254,190.32177445409982,12270.024989182393,254.0,254.0,-1.1468280717353725,2.2960877485647915,0.48856636197250164,0.9772723662234782,0.0,255.0,0.08373911758768762,0.0,2.0,254.0,254.0,254.0
case_00255,216.94768897615864,8234.1798214917,254.0,254.0,-1.987267766171541,4.908771138085008,0.6091535758703012,0.7975967087927973,0.0,255.0,0.07346184476876662,0.0,254.0,254.0,254.0,254.0
case_00256,228.11575409425134,6129.6527412540145,254.0,254.0,-2.5890982229753052,7.641811772176285,0.6395875961820402,0.7349777972629322,0.0,255.0,0.06986530813616813,2.0,254.0,254.0,255.0,253.0
case_00257,209.673834252451,9490.666168719117,254.0,254.0,-1.7025258108794814,3.8664372292607,0.5362672265987193,0.8809649406486162,0.0,255.0,0.07601033055617394,0.0,254.0,254.0,255.0,255.0
case_00258,210.71282043783418,9315.07024087587,254.0,254.0,-1.7398430468380512,3.993870809150221,0.5538421377594922,0.861453970848023,0.0,255.0,0.0756355375880471,0.0,254.0,254.0,255.0,255.0
case_00259,218.88126044451874,7891.447492781499,254.0,254.0,-2.073984873667586,5.258213064602663,0.6036408076136518,0.7979115564520818,0.0,255.0,0.07281289141949628,0.0,254.0,254.0,254.0,254.0
case_00260,214.93915691844924,8592.285019367626,254.0,254.0,-1.9037055867930421,4.586172449905216,0.6095314573308722,0.7671934877359753,0.0,255.0,0.07414832029212844,0.0,254.0,254.0,254.0,254.0
case_00261,210.75849696412658,9300.882648492749,254.0,254.0,-1.742510787861318,4.003069748339188,0.5882193829005989,0.8079194698841288,0.0,255.0,0.07561914551526691,0.0,254.0,254.0,254.0,254.0
case_00262,208.19376295120318,9726.119625587717,254.0,254.0,-1.6511559694704452,3.6955374354872648,0.5346165953495084,0.8985475784265484,0.0,255.0,0.07655069596991076,0.0,254.0,254.0,255.0,255.0
case_00263,212.39442764037432,9046.407179434816,254.0,254.0,-1.800480557880803,4.206867834824939,0.5082593522062963,0.9251881761120805,0.0,255.0,0.0750367023634648,0.0,254.0,254.0,255.0,255.0
case_00264,202.41652991310158,10607.23380098084,254.0,254.0,-1.469259461767117,3.1325143254197494,0.5724872547385905,0.8344937759605319,0.0,255.0,0.07873555315542274,0.0,254.0,254.0,254.0,254.0
case_00265,198.31582149621212,11216.625526525318,254.0,254.0,-1.3509158964922345,2.801536413308731,0.49504850846854204,0.9532124689562546,0.0,255.0,0.08036362066459551,0.0,254.0,254.0,255.0,255.0
case_00266,213.19127799131016,8895.28453554167,254.0,254.0,-1.8332924011082663,4.325120813750587,0.5818519830888379,0.8213755377722634,0.0,255.0,0.0747562358116679,0.0,254.0,254.0,254.0,254.0
case_00267,215.87897379122103,8441.655273990935,254.0,254.0,-1.9403969023096495,4.726147959353914,0.5457180339565639,0.8633132627745702,0.0,255.0,0.07382551978370272,0.0,254.0,254.0,255.0,255.0
case_00268,183.10000584893046,13131.880876436477,254.0,254.0,-0.9830622815095029,1.950361816560117,0.45933550884470303,0.981839584905619,0.0,255.0,0.08704192758824165,0.0,0.0,254.0,255.0,255.0
