SubjectId,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean
case_00105,0.8016764710667944,101.45954085789579,0.9203775825890533,656.0391414782565,0.976634695874301,502.9042710943938,2522.697025055117,0.6578151017382816,0.7031912340057931,0.003554081110423881,0.27568191693093047,-0.5364030931273351,0.6331183632351073,0.97355644413241
case_00106,0.7072082877384728,115.31996347869176,0.9658314367256929,1724.2775509964486,0.9685097823770341,494.18608958041636,6781.790240507101,0.9359529562228119,0.9973652977814523,0.0034421833591330065,0.34406222043205936,-0.5871052170439901,0.7492228011817486,0.9936279105823969
case_00107,0.7311929190553002,201.28046500134909,0.9471645354998167,1932.1486006780224,0.967521501821911,492.39195737445027,7527.313937710724,0.8949838907744293,0.9570945187098171,0.003437119191595401,0.3539389791702771,-0.5679833196767556,0.7278169505178068,0.9589993560320468
case_00108,0.6922006242169755,62.28069762090234,0.9365744977017929,499.8013045359448,0.9632152872845947,504.28048544190545,1936.924520522871,0.8957159453329275,0.9684480065888141,0.00336603632940229,0.3812971880530023,-0.4800609464270652,0.6733718879900443,0.9662290068297943
case_00109,0.6514881645051597,199.08363390138265,0.9305050709511671,1456.1824792465766,0.9571462196121758,496.482036787533,5625.646283084916,1.0533272744860191,1.1360966872771212,0.0032985402393484135,0.4307617864532046,-0.513387066014044,0.7348714785891695,0.9695661561344004
case_00110,0.661431587794527,54.09280079519845,0.9710742827612228,943.4160104175529,0.9612703806347931,500.7077033360307,3719.5712408750082,0.9888902543697198,1.0655972603392354,0.0033398568956595352,0.3943286579288822,-0.5171228044313211,0.7211380082459204,0.9748181388357573
case_00111,0.6666382215787403,289.8567365771893,0.9042648490445994,1548.1229951220084,0.9558749896922852,495.68955069717,5902.635243910864,1.031502803707524,1.1161953206447313,0.0032900979793206056,0.4436052575593849,-0.49061025442538997,0.7157561392944789,0.944797520690799
case_00112,0.7166578163108259,194.71778106734195,0.8848895482395597,859.5567362793361,0.9572655568635253,501.3184463697189,3243.5091640500063,0.8749329712705955,0.9579749645992661,0.003299538674721228,0.4306884541647852,-0.4125251824326843,0.6226800871905538,0.8560225931678039
case_00113,0.607745265432764,131.84885096473118,0.9693980305555129,2166.5940147065003,0.9660243552461084,490.5867818005739,8534.527207861272,1.165859648269324,1.2320176155767877,0.0034104566202774883,0.36302995928731546,-0.6388027453977968,0.8263342254200843,1.0511754656155976
case_00114,0.6285730249970285,340.9216060277453,0.9129780309954274,1974.3466861191873,0.9500088998831315,492.14530462990456,7556.465138448991,1.1402742266713433,1.2358401235392242,0.003219042665328806,0.48517470973572835,-0.48721222025970246,0.7386648234174704,0.9504413140390157
case_00115,0.75892564762363,337.6706291247922,0.8440475584106246,1099.7087659758104,0.9645677732329528,499.3077185348648,4061.1644347784304,0.7970931025778945,0.8633220529887692,0.003410543302035529,0.3786454997722213,-0.4627249809978999,0.6331658032232659,0.9461078491460266
case_00116,0.7493556548096296,229.9320719299614,0.9304577538883074,1673.4027128664748,0.9655278024185778,494.5481261153617,6463.678779535938,0.8430893145491355,0.9089903568137749,0.0034126496990491717,0.3707583662834786,-0.5170081663738798,0.6834217207365747,0.898151330093586
case_00117,0.786976842863229,69.46930728643903,0.9592015779443739,855.9180507299869,0.9713761157706767,501.27572740197655,3354.2028956335002,0.6976278892288228,0.7538176571879714,0.0034774523779180356,0.3183600077067589,-0.4880544352522753,0.6177731635882739,0.8829588968871096
case_00118,0.6819982818427527,289.1891778481302,0.898415188767475,1428.867227896701,0.955226217860833,496.66313179822595,5426.279733738638,0.9915468626352535,1.0770593522168015,0.0032812359241855067,0.4479203280551117,-0.4659698003855517,0.6908501783955086,0.9163200570967637
case_00119,0.6219836314143005,117.96943671220764,0.9740300222599878,2309.856077398835,0.9613741966777364,489.3086522670088,9121.454872883154,1.1483149535939827,1.2239109372154569,0.0033465220875187286,0.3978816604239311,-0.5992092344207747,0.80421021687951,1.0137480408667858
case_00120,0.6435695224078147,205.97987912030254,0.9473313476966152,1966.9677765500785,0.9552059119778797,492.1867313503257,7661.891227080003,1.0961366077072594,1.1832130946068176,0.003273558046560023,0.44600680494947065,-0.516594774529927,0.747673565624497,0.9442219062915427
case_00121,0.7400322653503089,78.66270034812293,0.9716276567685328,1427.3434679251122,0.9762735070647106,496.6399609468401,5630.71117135234,0.838143372951513,0.8844621425642116,0.0035465277726410404,0.2780679421486263,-0.6402107638814017,0.7508536258114323,1.0382267150581552
case_00122,0.6343847099785764,151.8570919755785,0.9464766864449733,1427.482796345373,0.9560205617000128,496.7402600404441,5558.074093405876,1.0847783963165407,1.170695669566983,0.0032798242826890837,0.4369636250936768,-0.512342614856504,0.7415443404082006,0.9678979368537856
case_00123,0.7997235759831762,113.79778693245258,0.954859709524107,1291.94045205052,0.9711797866587367,497.68406208767817,5053.964021269617,0.6935368974495583,0.7496447930996246,0.003478595246593744,0.3228052698544271,-0.49805469434820016,0.6245744553208057,0.8281518906423876
case_00124,0.7087810541095754,423.77557179097374,0.8940426455130939,2074.862304704376,0.9542896966230155,491.18743501875383,7875.673647026525,0.9637342999148266,1.0494211320079478,0.0032819520427677367,0.45651980136718195,-0.471291082570013,0.68652438020345,0.8345008522864011
case_00125,0.7963927819198877,124.63367883012954,0.9263997550991606,872.115580204674,0.9740965650554977,501.1475123141982,3363.8286419885562,0.6854488341156411,0.7357540622502745,0.0035204433716655302,0.2989014168227259,-0.5162882075140549,0.6317710385191598,0.9317057038416574
case_00126,0.6847514481010482,144.17696719940264,0.9181932451747312,901.3637254682287,0.9631267031386229,501.02956442780237,3461.2779346735133,0.9456451644037615,1.0175481456056192,0.003371966463412362,0.38678734870385245,-0.5135712190869153,0.7089471604472093,0.9881846819352652
case_00127,0.7707541848740662,84.13349422207968,0.9502133902016298,860.6808847360998,0.9715955845754671,501.2633438043782,3358.5900447223103,0.7437546707674686,0.7994552260868143,0.0034814906031847164,0.3183907751278661,-0.5167899829718493,0.652056445086356,0.9411941578137373
case_00128,0.7440950036393824,237.99388554696003,0.9178630827667182,1484.8094727782732,0.9617176801503594,496.1301669431347,5701.244005566145,0.8469539727407738,0.9205208927116199,0.0033619039447404927,0.4001802952039813,-0.4669619881588843,0.6531943564878601,0.8492527247089183
case_00129,0.6984416499580948,152.15115837450932,0.9593752872935326,1891.0656603866025,0.9611497751701872,492.7788337289609,7412.111483171893,0.965748440137668,1.0414816943823355,0.0033469123026436,0.4006871017348429,-0.5222173659332623,0.7193412562571422,0.9111318870096231
case_00130,0.6748638327823053,83.62164807379892,0.9742581041748637,1663.0594443763946,0.9626883030818009,494.7306537515365,6568.6161294317635,1.0036930189256872,1.077089682180053,0.003360920477003377,0.3860425527802226,-0.5500171747766639,0.7450562814688552,0.963491680770161
case_00131,0.7286436926256973,193.0179183059422,0.9603182798508972,2484.223901655444,0.9615090666609188,487.6515814376008,9743.87768831583,0.9160122847011356,0.990670551762707,0.0033551130514868394,0.400278619586517,-0.5234668808101739,0.7086672157993363,0.9004016668378656
case_00132,0.7638706273622982,110.56424207587234,0.9448622132067637,1016.7503338555096,0.9691058721195543,499.9867192917864,3956.4370933461782,0.7692196925687431,0.8295300171668673,0.003449841282484996,0.3393367850132258,-0.5043541470624233,0.6528443793463388,0.9171321264816588
case_00133,0.7673562218842869,265.48590543837946,0.9126668829807689,1545.5937970768382,0.9693225170938897,495.60384279750355,5916.889282868973,0.7960225050915057,0.8540785540090355,0.0034682877930142754,0.34121287679757434,-0.5308867670547195,0.6771431693922759,0.9268590061963828
case_00134,0.7324588144736642,35.34252606352546,0.9764245810915236,760.8386218833481,0.9753056172255766,502.1418304924838,3008.0119614698565,0.8127889743832116,0.8616667060281125,0.003528737378160706,0.28417443577737694,-0.5961570795229237,0.7186724576942709,1.0236335077852403
case_00135,0.7377288114487018,124.6105590005392,0.9458114309859723,1158.5398046150383,0.9657544565169964,498.8425270267834,4509.5486594596205,0.837246593753088,0.9040459844545266,0.0034055573846812712,0.36602448318464337,-0.4998656091143955,0.6709271164358243,0.916355691588071
case_00136,0.6486774672480095,303.6621659985527,0.9344936941549604,2334.391890246042,0.9507010951787389,489.03087425221344,9033.905394985612,1.105910909688523,1.2003916314604335,0.0032247508353412764,0.47907312092797366,-0.49435875748301206,0.7362220137830574,0.8926072301383192
case_00137,0.630573952107773,242.28003865662865,0.9243886531594956,1609.208704038905,0.9651332287385608,495.26398641034336,6194.554777498993,1.1001410698069307,1.1664305878242491,0.003408793115983182,0.37318570246875665,-0.605655154665903,0.7966308321744879,1.0507639523997587
case_00138,0.5905048673154899,97.02882293619713,0.9622301132095818,1303.0712084567992,0.9504691136358682,497.83397963969736,5115.256010891024,1.167596006821149,1.265342137537017,0.0032040085046059377,0.4715318741821335,-0.4949489094526838,0.7494268793172851,0.9670036693471958
case_00139,0.7428362299517508,179.32112209501383,0.9304478188409001,1322.5267064071008,0.963846119864544,497.4821919646316,5110.785703533381,0.8399415786911303,0.9098798076508484,0.0033849665325621785,0.3825042478211988,-0.48562782164405094,0.6629202225847806,0.8843889843941015
case_00140,0.6945624665369998,224.10228969394979,0.9351454699947942,1739.2143147206023,0.9593099333370437,494.05268865427695,6732.754969188464,0.9746279723650262,1.0531646961481669,0.0033287912527029512,0.41751822728365584,-0.5050895846551022,0.7118396014575001,0.9166973278156312
case_00141,0.6803632987653961,164.13290703161567,0.9396796097576043,1388.9878997830108,0.9579233761184042,496.9999526560224,5391.818692100378,0.9852082691687014,1.067125272936271,0.0033050441948333123,0.42498427722644705,-0.49313995820322043,0.7070852728419305,0.9309539218821908
case_00142,0.7425156093473633,190.84816583403017,0.9284916321218375,1351.5523407996925,0.9644622322715868,497.24121346252474,5215.361197364749,0.8424528941752766,0.911109234696029,0.003394489781862598,0.37812475631276476,-0.4917907886995758,0.6673136572126379,0.8936448099404563
case_00143,0.7491781104177841,135.1084515063963,0.9310793958236243,997.3158626698563,0.9664188091175313,500.1647961152103,3854.154999173025,0.8063233511467321,0.8717298134925839,0.003415489617103119,0.361444982140821,-0.48305488355102805,0.6508130361647377,0.9083157565248285
case_00144,0.7648799471497097,286.6453183140714,0.8663175236215046,1082.9060212880738,0.965494971285228,499.4403432100602,4044.9787668382296,0.7811214992225403,0.8462239193495372,0.0034177591505525746,0.3719254192016359,-0.46371130784194653,0.6303156373546438,0.8971558352168068
case_00145,0.7447310864778337,69.86392570702634,0.936304713058,556.7634516502708,0.9749448159966237,503.77694357171447,2157.189880894085,0.7798810150801864,0.8290452576271344,0.0035270199678774277,0.2892645298888991,-0.5728842435150463,0.6956231009257489,1.0252856474582048
case_00146,0.636042970270556,294.8373328064175,0.8742293199868747,1189.0722804284853,0.9518843948071651,498.7138809555921,4461.451788907532,1.0785759009599547,1.170546111810006,0.003239028716318808,0.4704006941997712,-0.4670449859654907,0.7113316452625179,0.9619161989605101
case_00147,0.7171278801984307,104.70284317753952,0.9377279835041605,851.507768506379,0.9642188981768732,501.3916551627974,3301.328230847985,0.8686646763615662,0.9388672544060452,0.0033829927019194145,0.3767986886828672,-0.48791538111097793,0.672043295874955,0.944409226047654
case_00148,0.7203673436879747,80.53838658597127,0.9025250014099403,419.8853201253111,0.9696305030275416,504.90250627518526,1599.0028939152903,0.82547967842666,0.8850093847056686,0.003455037234103199,0.33173247476328344,-0.5211254637637472,0.6773276651992736,0.9975701924425722
case_00149,0.6707459208873359,341.8436583350968,0.8972479940030019,1674.7600571160342,0.9580792401471169,494.6362555985334,6357.196570129022,1.0328558765009057,1.1121804202648027,0.0033235676631601344,0.42876544244503023,-0.5137235028759277,0.7304279594046316,0.9670347648420942
case_00150,0.6719313654360349,222.29380780965784,0.9092219956535796,1237.4359602475658,0.961371273669217,498.28019169981167,4727.450033180595,0.9980003188871416,1.0721435567152313,0.0033562872707253878,0.4014335267244907,-0.523086483539759,0.7272462530145378,0.9959216718901401
case_00151,0.6458479766217285,399.223862056415,0.8995188490803409,2016.095784045479,0.9504680656867204,491.768024848479,7665.159274125499,1.105766164268893,1.1990414742529565,0.0032302715138844687,0.4820421214575573,-0.48642732927567367,0.7303380889825828,0.9497145868507277
case_00152,0.653309613122506,182.70865038910398,0.9377744280651273,1474.9738824579663,0.960063981415041,496.3285871021677,5717.186879442761,1.0474210495048015,1.124678226602005,0.0033357585414574395,0.4086982034338815,-0.536591406082774,0.7466631269204652,0.9852053069483124
case_00153,0.619403158979119,119.0713092772713,0.9577011171085421,1420.5392570947936,0.9549120585492583,496.82261575288834,5563.085719101899,1.1155237018289186,1.2040084934610873,0.0032621872354416707,0.44344956572708083,-0.5151553629871526,0.7505311212006187,0.9744626502803738
case_00154,0.7769542034805558,109.79667702561504,0.8935333048663312,521.6944873544367,0.9675034107518395,504.00259930289906,1976.981272392125,0.7094109771101524,0.7731070910976341,0.003427832683301306,0.3522468467041022,-0.4218487431394757,0.5792947907734657,0.8638778581217239
case_00155,0.7655566054882292,133.6745355453894,0.9251481818479044,908.314691117208,0.9688708736272942,500.8753751079376,3499.5842289234347,0.7617217650948759,0.8222133132288393,0.003448909937170677,0.34191745583231065,-0.49256988981494565,0.6428418789260822,0.919755924448614
case_00156,0.7359939644834051,108.22418495229431,0.929024173567094,778.2377353461382,0.9699700703011096,501.97810318265516,3004.7267564322347,0.8200324222382971,0.8785677817083791,0.003461591942237077,0.3319124551256448,-0.5328808175626818,0.6851222639150086,0.9933496890975
case_00157,0.7329018269068434,141.4163505321912,0.9292374481423403,1008.3812869165212,0.9675265303070746,500.09108645781566,3892.1087971339025,0.8427515849217653,0.9058728169607898,0.0034311522936487033,0.3530798258628075,-0.516647683884614,0.6826439148392642,0.9681460786290239
case_00158,0.6037819435537638,415.38809773265643,0.9017258073933276,2138.151534309019,0.9474602547786766,490.7834802736327,8137.218039503431,1.2045376345898995,1.3038049759525683,0.0031933837412827285,0.5033191419262095,-0.49737127684820276,0.7580605506117511,0.9590488514588947
case_00159,0.731158993588291,191.0333855233644,0.92898623826305,1357.9833237425685,0.9645202252945754,497.20412599598336,5240.899909446895,0.8701703455543736,0.9385526996134849,0.003395294506493694,0.37748977008864243,-0.5068167876092674,0.6845640072180713,0.9254216909181979
case_00160,0.6952960179508744,111.94384136802718,0.9701852525582239,1913.6258270057515,0.9676679971114773,492.5840557679391,7542.559466654972,0.9645627113477382,1.0278267323056265,0.00343034708206831,0.3507002087388716,-0.588134553181418,0.7571237467352167,0.9851436967591469
case_00161,0.7253058345291789,115.23494533203687,0.9567486350734415,1346.99434301871,0.9686773886748292,497.31076500527155,5272.742426742829,0.8765730249976471,0.9376521957530594,0.003444608222049392,0.34234443594672964,-0.5589043812012806,0.7171245286370962,0.977110319308462
case_00162,0.7919889394317567,108.15962544354693,0.9764840002974318,2384.241022391084,0.976282440810169,488.4657598341449,9428.804464120778,0.7498554179315519,0.7959039119682004,0.0035497918359288392,0.27899972164127135,-0.6278658214424253,0.7181796641237279,0.9250359504260806
case_00163,0.7684777739233198,123.82682482599718,0.9586424351344677,1525.6600069241283,0.967868179249703,495.761913873328,5978.813202870546,0.7817195214820069,0.8442979799087198,0.003434200906496863,0.34945575601490125,-0.5136136475547146,0.6631819392372151,0.8628080436870639
case_00164,0.6672429045818057,126.97925835064923,0.9564989025155579,1489.2001004241336,0.9631630436758505,496.1959571091501,5829.821143345892,1.015373393521246,1.0873192627606192,0.00337088131070972,0.3856808796741999,-0.5545841910393776,0.7507616179686823,0.992554840782996
case_00165,0.7439231617065195,149.2712211626507,0.8866484196560556,683.414791200067,0.9685499942365087,502.74054196739087,2584.3879436376133,0.7989180282713461,0.8596379453835863,0.0034460166629356834,0.3441097408458887,-0.5001590780877018,0.6586157340701357,0.9934581381392154
case_00166,0.7469800043420667,166.2643896479819,0.9530660357309355,1786.3301400779064,0.9667911463601352,493.59604339182687,6979.056170663637,0.8475437868930723,0.9118216531038014,0.0034237488677049646,0.3593462655006814,-0.5294105437069324,0.692079673278718,0.8918992015037062
case_00167,0.7455164292221633,114.08685309514973,0.9465545155535152,1086.6090136510147,0.9688378783703073,499.4366258404912,4232.349201508912,0.817469237302923,0.8783551812082256,0.003446450171388627,0.3418172409248133,-0.5256962007041658,0.6807581902886921,0.9512238994456607
case_00168,0.8134680635978047,213.24203598353046,0.9341520885777173,1642.1588793250496,0.9749800898179793,494.7525561412706,6355.393481316658,0.6788186511339174,0.7258050518152283,0.0035423198420683932,0.29146785323194885,-0.5597696310145911,0.6550721054601252,0.8925073315676347
case_00169,0.7038830412001003,129.25815685060942,0.9676446079300851,2030.0555635001897,0.9658782483251994,491.5832163150429,7990.964097150165,0.9539146741155269,1.0204622234683487,0.003407668988171735,0.36525898119104927,-0.5741056084776929,0.747193419864225,0.963110000509684
case_00170,0.8172146504215061,178.51390278107743,0.8702181226795803,721.1780207591034,0.9757099786002483,502.35885357245945,2706.1981802553323,0.6270386931660682,0.6730767965239822,0.003548916426485043,0.28466168224226196,-0.5059765794760679,0.6035185448187333,0.9572266747212305
case_00171,0.7711054401554028,286.7500470818469,0.8896943101172838,1350.3445529300975,0.9657401449620762,497.22175433198487,5114.628164638546,0.7773804813539763,0.8424992870988119,0.0034212842188988775,0.36987948948770477,-0.47824810473605034,0.6383809120688184,0.8651934931781906
case_00172,0.7195646830164247,151.25837618798576,0.9484503017201794,1500.091893185145,0.9642506963609629,496.03164547826094,5849.109196552568,0.900037159552049,0.9694260824476489,0.003387711690891957,0.37839993016158596,-0.5242035563828187,0.7039246334870454,0.9350831581772989
case_00173,0.7474320219277361,116.63573866752353,0.9353139167659926,922.4707275430354,0.9707601064255352,500.787849151437,3573.247171504622,0.8038273530477723,0.8607173450104532,0.003473142846561009,0.3262175459875802,-0.5391626480823808,0.684411755241547,0.982619721688493
case_00174,0.7685532018721697,53.44593093256627,0.9675631899223972,839.3189221471386,0.9713764531582979,501.4424740567002,3303.82975765598,0.7443467793358605,0.8008805838946278,0.0034757785568032594,0.3179900220760799,-0.5113108689747233,0.6480048037780483,0.9244664574203804
case_00175,0.6916098994481609,154.11139412998068,0.954892505309499,1760.3266060239532,0.9592402047323609,493.8725622484795,6887.195029965846,0.9743426742691752,1.0538711951760005,0.0033215367300564987,0.41519308002873717,-0.5116616595130712,0.715832932700838,0.9107672345314286
case_00176,0.6961523156434976,128.81254579330783,0.8990714360618709,653.1485379357345,0.96645003160633,503.0434020870752,2483.7816059496254,0.9016114491995328,0.9670348900060846,0.003415327950718216,0.36093975963060326,-0.5246471468629699,0.7035544426468394,1.010408280189952
case_00177,0.7296003782570714,266.0685500543537,0.9019869012396627,1370.4576116821095,0.9617388674725054,497.10018873592065,5215.761896674096,0.8785896201095602,0.9513210863354076,0.003365155390721526,0.39993126117021016,-0.47894094906911,0.6689180050618072,0.9011842225075177
case_00178,0.8419933960059913,61.70994496631032,0.9677524663991315,981.7069854199653,0.9839053430524662,500.21231013277037,3865.117996713547,0.5666709943400999,0.5980091555607907,0.003654585809347737,0.20687481401572783,-0.6357397172764446,0.6529615094014858,1.0098700420379823
case_00179,0.677096639837235,185.2262478877096,0.9127905445271571,1088.8819873420698,0.9593810183827924,499.4927023294192,4170.3017014805655,0.9767530482428631,1.0554811132692348,0.003326272644181112,0.41521616758974,-0.4948045629819716,0.7051400056231303,0.9644973922738189
case_00180,0.5960585615479315,262.49771057099275,0.9314508641331051,1958.9247736473694,0.968370588756004,492.3940400561815,7573.201384018473,1.1753435852199512,1.2347670349390731,0.0034543404970245207,0.3486654599857101,-0.6732718950471663,0.844959966598632,1.0882575922638524
case_00181,0.6855159940261033,155.697623011975,0.9573167468391037,1863.0329820422098,0.9601373224170592,493.02042167335196,7296.434305156852,0.9956748706269938,1.0733463537053916,0.0033333876983115147,0.4090274076364764,-0.5301518864303032,0.7324443128040081,0.9357720088225315
case_00182,0.8067985109549739,114.50733976210509,0.9415938860042969,999.8709159619242,0.973769467419123,500.08672927040885,3884.976324085598,0.6646178686505555,0.7155648928235354,0.003514884098396616,0.3011409951234546,-0.5042566852275824,0.6171809012262433,0.8840923908315891
case_00183,0.7066402124719222,285.7061228676435,0.9095670699770003,1599.2033005708554,0.9569119349067409,495.20889511863635,6111.107079415786,0.9433673766981853,1.026047508485052,0.00330289774461253,0.43673827904176454,-0.46698731570247676,0.6797495634784384,0.876540218703854
case_00184,0.6872339564502111,239.01431523538074,0.8951384135841418,1176.5544360640556,0.9595038541312952,498.75720824234156,4467.203429020856,0.9630360592870493,1.0412907146654953,0.0033330362139226575,0.41608414213082834,-0.48880293635177224,0.6975275973036125,0.9545550567961096
case_00185,0.6604758997698782,180.69300731142363,0.9351653749972967,1422.672711167123,0.9531409243611844,496.7366049574199,5509.997837357059,1.0319645379761027,1.1232827955546032,0.0032447050174432427,0.45879572162765925,-0.46681029744705616,0.7016650178284968,0.906572827203829
case_00186,0.750097899737118,249.2257464965007,0.9237403940238125,1697.5393588912025,0.964120900016629,494.33644505345967,6540.931689068326,0.8394823256175492,0.9085988359272638,0.0033958707345021783,0.38177567053011546,-0.5019893231390846,0.6725276896705789,0.8665544915347984
case_00187,0.6907815474666352,120.37581931518406,0.9780626994525388,2777.623607878696,0.9653009483309146,485.14780472989264,10990.118612199582,1.0088762869544194,1.076575471834909,0.003398988912932732,0.3690448322851599,-0.6038297023868335,0.7773065262471259,0.9606954791634296
case_00188,0.728393950716073,309.4101228382134,0.9147147542800614,1832.5132826219085,0.9655445744176123,493.23729250366677,7020.643007649415,0.9035366239552782,0.9684684396895581,0.003420652193344884,0.3719883472659941,-0.5516703237233919,0.7208247764549327,0.9704441105243026
case_00189,0.6761853170654472,336.52399752260067,0.9309182976105655,2509.871677209215,0.9667781194902163,487.51636163472017,9702.96271131426,1.0459264277135496,1.1083717480317168,0.003440485936665201,0.3623354873928604,-0.6280837788568545,0.7970882452373217,1.0430566022240715
case_00190,0.6916565665417322,208.08277944753834,0.9312157646342988,1547.5325957404352,0.9519359420511879,495.6477978593373,5982.047603514209,0.9670421663600849,1.0605103824099125,0.003231892797741951,0.4679851678721407,-0.4340105229175097,0.6638602573245352,0.8210542971337963
case_00191,0.6658415564754283,230.74501435974673,0.9456942350751558,2172.6597804474213,0.9579882887827217,490.41188287178863,8459.894107429933,1.0577066985608854,1.1384012074535712,0.003311865482382605,0.4265909923957977,-0.540364449980618,0.7532302514244341,0.9541174563345982
case_00192,0.6909554815651865,379.8382965088989,0.905003367027853,2047.383871195267,0.9562105204797956,491.4471584771591,7809.6971882721655,1.0041145855233795,1.0870307524307643,0.003303002994134187,0.4427786983810081,-0.4990926828915991,0.7144019637382475,0.9058160304492447
case_00193,0.7006354547293125,166.7131085532299,0.9477000657275713,1617.3810285621807,0.9621956233488832,495.0715386801781,6302.811005695495,0.9506308843222224,1.0241402310591359,0.003361549791643446,0.3948054098485348,-0.5243497674150432,0.7176847964514299,0.9415783531675449
case_00194,0.7381922067017188,397.1824625785052,0.88541943958755,1805.1154654922088,0.9637089422406242,493.4521387558449,6823.279399390328,0.8816436821481417,0.94991700803996,0.0034048075580475515,0.3866725437641276,-0.5239522986308404,0.6972045568882046,0.9357562438301265
case_00195,0.7245127636173471,104.33634284344008,0.9608149899538846,1363.753359214057,0.9661473405324311,497.1646636208034,5350.677094012808,0.8791831621684275,0.9454703542359202,0.0034087899064899497,0.36236124869595365,-0.5322544038338763,0.7029531397341321,0.9453320967054949
case_00196,0.7671790950394649,199.33327289696766,0.9410251797069431,1729.246685086407,0.96738521717188,494.0567118389758,6717.65346744865,0.7988398328552767,0.861846438535811,0.003434886748300699,0.3560858602794228,-0.5191228389402214,0.6719846810607498,0.868124165567121
case_00197,0.6928599454868455,205.76730628034713,0.9028246950914066,1082.9288338935708,0.9652167091478152,499.5330046763993,4125.948029293936,0.9406390340702065,1.007613234997311,0.0034060813809479156,0.372879417770451,-0.5399549248794902,0.7232428606485476,1.0077611733566243
case_00198,0.6726045622138598,578.0231244885833,0.8819754238984445,2519.601219883771,0.9517855531602357,487.42250448106273,9500.381755046501,1.075127810525156,1.1636645260610852,0.0032635559515347013,0.4760866380101941,-0.49586421206424486,0.7284219488012378,0.9134728322520159
case_00199,0.7744998779745516,195.74553371739614,0.9380726926107317,1604.9147369901548,0.9719598442234557,495.1063959472542,6223.913414243237,0.7772678170917332,0.830673782796451,0.003497932334077176,0.3178404912960839,-0.5617788207065969,0.6894850135741598,0.9452967402611688
case_00200,0.6715238032799605,91.10859117032363,0.9690129907726187,1501.6341349376403,0.9578631369218548,496.0701048469603,5915.427948580246,1.0047074113474102,1.0877660424137523,0.0032978061966482475,0.4219957028536564,-0.5050772303665589,0.7194985123750333,0.9279904535514725
case_00201,0.6190301119732273,122.25281012510919,0.9379194670170246,1005.6056772713296,0.9563671373494522,500.2600459775455,3900.169898960218,1.089925866243127,1.1755888219367077,0.0032815376112734196,0.433393575177272,-0.5094164522975982,0.7406979294037292,0.989873330286549
case_00202,0.7895481905062712,134.5216937646958,0.9374250338469968,1100.6771528755505,0.9711501856930236,499.2721406042744,4268.186917737498,0.7136320632313056,0.7695257169107693,0.0034804112747651526,0.3234366812340923,-0.5021441373067398,0.6332180055790307,0.8867027082572044
case_00203,0.7441146610049838,379.15802698329185,0.8431199440794841,1245.9066279624794,0.964363862866749,498.12666731540594,4604.468484866618,0.8421602113939819,0.9081683151892135,0.003411736866833907,0.3805821812377145,-0.4911691224410152,0.6651719669262852,0.9850689458573771
case_00204,0.7703725242809765,76.82708183104094,0.935710724556983,607.153651279062,0.9699659478776084,503.32580259805485,2351.7875232851948,0.7280347062752673,0.7870731954210909,0.003458661354331279,0.3304146469010805,-0.47216715704929346,0.6175887514918824,0.9090628068820034
case_00205,0.7536239599798091,124.90206542411453,0.9489890411954721,1258.098819551433,0.9715779060132631,498.02035983173715,4907.493212781609,0.8076326392435872,0.8627150558530298,0.0034853553972172793,0.3195513640942857,-0.5587740982486028,0.6970643526569582,0.9715037431773644
case_00206,0.7647962635662748,123.0946995557658,0.906681363177166,665.9171128081362,0.9720249170870433,502.86347531230007,2540.5737516767517,0.7466448026618929,0.8008423295430146,0.003491835624331768,0.31487931098492994,-0.5126122894946937,0.6485491403346626,0.9650675904009863
case_00207,0.6857625670418004,324.3486909613041,0.892181074577922,1561.8194174430862,0.95438973202047,495.54624960442055,5922.928978811038,0.9898122509474724,1.0772596895153979,0.0032740322281398196,0.4544986855813841,-0.4646281812027298,0.6886645995753884,0.8968866371805577
case_00208,0.7250818546381678,156.80433826097425,0.9449303314881674,1444.5978485887563,0.9663615135636179,496.4925043173896,5621.5870560940575,0.8849967766909541,0.9501046827334408,0.0034167956090299443,0.36246246272386,-0.538832369859846,0.7083572860768328,0.95767218296865
case_00209,0.6689572357013903,185.84744206283656,0.9585520276527766,2270.3913167385035,0.959108286450397,489.5559941694131,8895.717824891179,1.0414853314055303,1.120892909903494,0.0033226165283899776,0.41761393319863704,-0.5418020980358903,0.7502857583343425,0.9319289591192217
case_00210,0.7066836660395795,47.72114179375182,0.9737303696171318,917.7845354876665,0.9686190726627253,500.8762163110835,3623.4170001569078,0.8876129229943428,0.9497337663625252,0.00343800996936738,0.33835571202444326,-0.5517791234485833,0.7144860990398189,0.9874614402689954
case_00211,0.7402735608585174,139.94934992595643,0.9396831399332835,1166.0594136830366,0.9725089885903608,498.7956290632307,4524.28830480619,0.8315119310498169,0.884558913604862,0.0035002000081240828,0.31165883804614214,-0.58067375516398,0.7159287699115882,1.006867155024433
